,Annual average(鈩?,Annual mean of daily maximum(鈩?,Annual mean of daily minimum(鈩?,Sampling month average(鈩?,Sampling moment(鈩?,Annual(mm),Sampling month(mm),GDP per capita (dollars),City population,Gammaproteobacteria,Bacteroidia,Unclassified,Alphaproteobacteria,Others,Clostridia,Anaerolineae,Parcubacteria,Polyangia,Planctomycetes,Verrucomicrobiae,Bdellovibrionia,Chlamydiae,Oligoflexia,Phycisphaerae,Gracilibacteria,Actinobacteria,Bacilli,Microgenomatia,Babeliae,ABY1,Saccharimonadia,Acidimicrobiia,Omnitrophia,Cyanobacteriia,Acidobacteriae,Myxococcia,Nanoarchaeia,Thermoleophilia,Blastocatellia,OM190,Spirochaetia,Nitrospiria,Chloroflexia,Kiritimatiellae,Ignavibacteria,Desulfuromonadia,Campylobacteria,Gemmatimonadetes,Vicinamibacteria,Fimbriimonadia,Vampirivibrionia,Desulfovibrionia,Negativicutes,Holophagae,Leptospirae,metagenome,Kapabacteria,Lineage IIb,Desulfobacteria,Hydrogenedentia
40,13.33333333,31.11111111,-7.222222222,28.1,10.65714,610,195,23390,21639100,25.30859375,29.7421875,1.6171875,6.92578125,2.96484375,1.28515625,4.64453125,1.58203125,7.1484375,1.35546875,0.90625,0.9609375,0.36328125,0.5,0.4609375,0.32421875,2.66015625,0.29296875,0.14453125,0.29296875,0.125,0.453125,1.66796875,0.0078125,0.00390625,0.2890625,0.69140625,0.015625,0.49609375,1.03515625,0.328125,0.0234375,0.37890625,0.14453125,0.09765625,0.57421875,0.640625,0.08203125,0.87109375,0.5,0.30078125,0.01953125,0.03515625,0.10546875,0.05078125,0.4765625,0.296875,0.60546875,0.0078125,0.046875,0.1484375
41,13.33333333,31.11111111,-7.222222222,28.1,10.65714,610,195,23390,21639100,27.4140625,31.2265625,1.58984375,6.03515625,2.2421875,1.1484375,4.21875,1.25390625,6.83203125,1.25,0.91015625,0.94140625,0.296875,0.515625,0.359375,0.2421875,2.53515625,0.20703125,0.125,0.27734375,0.078125,0.5234375,1.71875,0.02734375,0.01953125,0.2421875,0.6484375,0.01171875,0.3359375,1.0859375,0.29296875,0.015625,0.4609375,0.12109375,0.109375,0.64453125,0.60546875,0.0703125,0.6875,0.33984375,0.3515625,0.0078125,0.0625,0.078125,0.0703125,0.578125,0.33203125,0.62890625,0.01171875,0.05078125,0.16796875
42,13.33333333,31.11111111,-7.222222222,28.1,10.65714,610,195,23390,21639100,28.19921875,27.390625,1.0625,8.6796875,2.61328125,1.67578125,3.24609375,0.296875,5.66796875,1.9609375,0.47265625,1.125,0.6796875,0.34765625,0.5703125,0.11328125,2.54296875,0.20703125,0.10546875,0.234375,0.10546875,0.8125,3.46484375,0.01953125,0,0.21484375,0.5234375,0.0078125,0.28515625,2.0234375,0.3515625,0.01953125,1.48046875,0.13671875,0,0.3125,0.0625,0.0390625,0.51953125,0.73046875,0.93359375,0.04296875,0.01953125,0.0703125,0.0859375,0.12109375,0.1328125,0.17578125,0.01171875,0.03125,0.07421875
43,13.33333333,31.11111111,-7.222222222,28.1,10.65714,610,195,23390,21639100,26.83984375,28.22265625,1.12109375,9.28125,2.6484375,1.46484375,3.2578125,0.41796875,5.09375,1.96484375,0.515625,0.94140625,0.44140625,0.3046875,0.60546875,0.125,2.578125,0.3515625,0.1328125,0.2265625,0.08984375,0.796875,3.30078125,0,0.00390625,0.20703125,0.52734375,0,0.31640625,3.11328125,0.29296875,0.0078125,1.23046875,0.1328125,0.0078125,0.21875,0.078125,0.01171875,0.4765625,0.91796875,1.10546875,0.0390625,0.01953125,0.015625,0.0546875,0.09765625,0.1015625,0.1796875,0.02734375,0.01171875,0.08203125
44,13.33333333,31.11111111,-7.222222222,28.1,10.65714,610,195,23390,21639100,28.06640625,29.60546875,1.08984375,8.5703125,2.375,1.12890625,3.00390625,0.2890625,6.21484375,1.62890625,0.421875,1,0.60546875,0.23046875,0.5703125,0.12109375,1.8515625,0.24609375,0.1171875,0.32421875,0.11328125,1.01953125,2.640625,0.0078125,0,0.21875,0.45703125,0.0078125,0.30078125,2.94140625,0.26171875,0.0078125,0.8515625,0.140625,0.0234375,0.2421875,0.08984375,0.015625,0.57421875,0.75390625,1.140625,0.02734375,0.0234375,0.06640625,0.07421875,0.11328125,0.10546875,0.21484375,0.0234375,0.01171875,0.0703125
45,13.33333333,31.11111111,-7.222222222,28.1,10.65714,610,195,23390,21639100,20.16015625,28.69140625,2.953125,7.8671875,3.0078125,0.75,6.37109375,3.7734375,3.671875,1.37890625,0.609375,0.83203125,0.6640625,0.3203125,1.046875,0.80078125,2.3203125,0.5078125,0.421875,0.0625,0.06640625,0.33203125,1.81640625,0.01171875,0.0078125,0.29296875,0.33984375,0.08984375,0.5703125,2.2421875,0.796875,0.03515625,1.85546875,0.18359375,0.078125,0.640625,0.484375,0.07421875,0.57421875,0.49609375,1.4453125,0.08203125,0.01953125,0.05859375,0.0625,0.1484375,0.1953125,0.66796875,0.0390625,0,0.08203125
46,13.33333333,31.11111111,-7.222222222,28.1,10.65714,610,195,23390,21639100,17.5703125,32.0859375,3.46875,7.921875,2.79296875,0.6171875,5.52734375,2.9375,4.66015625,1.2265625,0.80859375,1.0546875,0.72265625,0.40234375,1.21875,1.09375,1.3828125,0.4921875,0.4765625,0.05859375,0.171875,0.49609375,1.50390625,0.01171875,0.00390625,0.29296875,0.3359375,0.15234375,0.48046875,2.15234375,0.84765625,0.05078125,1.16796875,0.1328125,0.0546875,0.7109375,0.7109375,0.06640625,0.64453125,0.42578125,1.51953125,0.05859375,0.0390625,0.0625,0.05078125,0.1875,0.2421875,0.75,0.04296875,0.0078125,0.10546875
47,13.33333333,31.11111111,-7.222222222,28.1,10.65714,610,195,23390,21639100,17.49609375,32.79296875,3.98046875,7.00390625,2.80859375,0.4765625,5.1484375,4.58203125,4.703125,1.12109375,0.8046875,1.17578125,0.6640625,0.33203125,1.04296875,1.19921875,1.33984375,0.375,0.58984375,0.09375,0.15625,0.41015625,1.19921875,0,0.00390625,0.19921875,0.390625,0.1953125,0.3359375,2.3203125,0.87890625,0.03125,0.9453125,0.1484375,0.04296875,0.70703125,0.5234375,0.109375,0.61328125,0.390625,1.10546875,0.08203125,0.0234375,0.0390625,0.06640625,0.12109375,0.23046875,0.8828125,0.05078125,0.0078125,0.05859375
48,13.33333333,31.11111111,-7.222222222,28.1,10.65714,610,190,23390,21639100,25.2109375,27.09765625,2.10546875,10.66015625,3.421875,1.34375,5.39453125,0.0703125,3.80859375,2.75390625,0.94921875,0.6171875,0.875,0.390625,0.63671875,0.0390625,2.05078125,0.31640625,0.0859375,0.1328125,0.125,0.4453125,2.99609375,0.01953125,0.04296875,0.16796875,0.37109375,0,0.2734375,1.5078125,0.37890625,0.03125,1.2734375,0.17578125,0.0390625,1.2265625,0.0703125,0.05078125,0.5234375,0.64453125,0.48046875,0.03125,0.03125,0.04296875,0.09765625,0.22265625,0.421875,0.109375,0.05859375,0.04296875,0.13671875
49,13.33333333,31.11111111,-7.222222222,28.1,10.65714,610,190,23390,21639100,25.05859375,28.6328125,1.91015625,10.5390625,3.77734375,0.9296875,4.94140625,0.0703125,3.87890625,2.375,0.9140625,0.625,0.77734375,0.48046875,0.62109375,0.06640625,1.71484375,0.2578125,0.09375,0.1875,0.07421875,0.49609375,2.46875,0.03125,0.02734375,0.14453125,0.42578125,0,0.1796875,1.88671875,0.52734375,0.03125,1.41015625,0.09765625,0.06640625,1.1953125,0.0625,0.05078125,0.546875,0.78515625,0.5,0.03515625,0.0078125,0.03515625,0.1015625,0.1796875,0.44921875,0.1328125,0.05078125,0.0234375,0.125
50,13.33333333,31.11111111,-7.222222222,28.1,10.65714,610,190,23390,21639100,25.2890625,30.3671875,1.90234375,9.40234375,3.6015625,1.109375,4.8984375,0.05078125,4.54296875,2.42578125,0.77734375,0.7109375,0.69921875,0.4296875,0.52734375,0.1015625,1.36328125,0.1953125,0.08203125,0.125,0.078125,0.4609375,2.28515625,0,0.01953125,0.1484375,0.5078125,0.0078125,0.171875,1.51953125,0.453125,0.02734375,0.62890625,0.1015625,0.0390625,1.72265625,0.1171875,0.03515625,0.5546875,0.796875,0.51953125,0.046875,0.0078125,0.03125,0.10546875,0.25390625,0.41796875,0.203125,0.03125,0.03125,0.07421875
51,13.33333333,31.11111111,-7.222222222,28.1,10.65714,610,190,23390,21639100,22.5546875,33.94921875,3,6.3828125,2.0546875,1.16796875,4.4921875,2.40625,5.0078125,0.93359375,0.59375,1.03125,0.734375,0.55859375,0.14453125,0.50390625,1.09375,0.3046875,0.9296875,0.3984375,0.140625,1.55078125,1.80078125,0.015625,0.03125,0.12109375,0.53125,0.0078125,0.26171875,0.2734375,0.375,0.0625,0.6484375,0.05078125,0.18359375,1.71875,0.1875,0.34375,0.3203125,0.73046875,1.37109375,0,0.03125,0.1171875,0.00390625,0.0625,0.265625,0.07421875,0.01171875,0.02734375,0.4375
52,13.33333333,31.11111111,-7.222222222,28.1,10.65714,610,190,23390,21639100,24.58984375,29.75390625,2.03125,7.046875,3.51953125,1.109375,4.875,2.3984375,5.5390625,1.19140625,0.5859375,0.74609375,0.46484375,0.45703125,0.2421875,0.25,1.59375,0.3359375,0.5234375,0.36328125,0.0859375,1.1875,2.7734375,0.015625,0.015625,0.14453125,0.4765625,0.0078125,0.28515625,0.24609375,0.34375,0.05078125,0.9765625,0.078125,0.0625,1.671875,0.17578125,0.0859375,0.42578125,1.26953125,1.0390625,0.00390625,0.0078125,0.078125,0.01953125,0.0546875,0.33203125,0.04296875,0.015625,0.0234375,0.38671875
53,13.33333333,31.11111111,-7.222222222,28.1,10.65714,610,190,23390,21639100,24.8359375,30.34375,2.69921875,7.61328125,2.953125,1.16015625,4.11328125,1.73828125,4.56640625,1.08984375,0.52734375,0.84765625,0.57421875,0.421875,0.1640625,0.421875,1.8203125,0.3515625,0.6328125,0.4375,0.09765625,1.4609375,2.3046875,0.01953125,0.01171875,0.125,0.6484375,0.0078125,0.23046875,0.2421875,0.32421875,0.02734375,0.64453125,0.04296875,0.11328125,2.07421875,0.22265625,0.1171875,0.37890625,0.72265625,1.78125,0.00390625,0.01953125,0.1171875,0.03515625,0.1015625,0.28125,0.078125,0,0.03125,0.421875
54,13.33333333,31.11111111,-7.222222222,28.1,10.65714,610,190,23390,21639100,28.08984375,16.48828125,2.265625,7.578125,3.0859375,0.87890625,3.51171875,0.4609375,4.984375,1.640625,0.61328125,0.71875,3.00390625,0.33984375,1.34375,0.3671875,0.875,0.16796875,0.92578125,0.359375,0.12890625,1.47265625,1.71484375,0.01171875,0.04296875,0.265625,0.61328125,0.1953125,0.9609375,6.1875,0.6171875,0.00390625,0.61328125,0.1484375,0.21875,1.1953125,0.39453125,0.05078125,4.125,1.2890625,0.828125,0.0390625,0.05078125,0.03515625,0.203125,0.12890625,0.3984375,0.19140625,0.03125,0.03125,0.11328125
55,13.33333333,31.11111111,-7.222222222,28.1,10.65714,610,190,23390,21639100,26.9609375,16.5625,2.6328125,7.48046875,3.40234375,0.83984375,3.90625,0.43359375,5.09375,1.87109375,0.65234375,0.84765625,2.796875,0.29296875,1.2109375,0.4375,0.7734375,0.16015625,0.87109375,0.41015625,0.16015625,1.23046875,2.06640625,0.0234375,0.0234375,0.22265625,0.48828125,0.17578125,1.09375,6.22265625,0.70703125,0,0.7421875,0.13671875,0.33984375,0.98046875,0.453125,0.078125,3.9140625,1.296875,0.5546875,0.046875,0.046875,0.0234375,0.2890625,0.0859375,0.484375,0.27734375,0.0390625,0.0078125,0.15234375
56,13.33333333,31.11111111,-7.222222222,28.1,10.65714,610,190,23390,21639100,28.76171875,16.37890625,2.27734375,7.1484375,3.421875,0.9921875,3.625,0.39453125,5.015625,1.6328125,0.6875,0.6875,2.70703125,0.359375,1.35546875,0.390625,0.84375,0.15625,0.80078125,0.3125,0.13671875,1.4296875,1.7421875,0.0234375,0.015625,0.29296875,0.46484375,0.24609375,0.953125,5.640625,0.69140625,0.015625,0.90625,0.1953125,0.203125,1.26171875,0.375,0.0546875,4.16015625,1.12109375,0.80078125,0.0546875,0.07421875,0.02734375,0.23046875,0.11328125,0.34375,0.27734375,0.0234375,0.03125,0.14453125
57,13.33333333,31.11111111,-7.222222222,28.1,10.65714,610,190,23390,21639100,27.09375,17.8125,2.21484375,7.671875,3.1640625,1.03125,3.9453125,0.49609375,3.85546875,1.62890625,0.55078125,0.578125,2.921875,0.2890625,1.3984375,0.30078125,0.8671875,0.15234375,0.8203125,0.33203125,0.08984375,1.71875,1.96875,0.01953125,0.0234375,0.296875,0.40625,0.21875,1.00390625,6.171875,0.58984375,0.01953125,0.86328125,0.1640625,0.22265625,1.5625,0.30078125,0.046875,4.06640625,1.046875,0.83984375,0.03125,0.046875,0.0390625,0.24609375,0.0703125,0.41015625,0.23828125,0.0234375,0.0078125,0.12109375
58,13.33333333,31.11111111,-7.222222222,28.1,10.65714,610,190,23390,21639100,26.05859375,17.875,2.171875,7.58203125,3.40625,1.10546875,3.515625,0.48828125,4.1015625,1.55078125,0.5703125,0.6796875,3.11328125,0.34375,1.171875,0.28125,1,0.16015625,0.83984375,0.33203125,0.0859375,1.67578125,2.3046875,0.015625,0.015625,0.24609375,0.3359375,0.1875,1.15234375,7.07421875,0.5234375,0.015625,0.703125,0.18359375,0.2109375,1.25,0.28125,0.02734375,4.16015625,1.16015625,0.7890625,0.01171875,0.0390625,0.01953125,0.25,0.1015625,0.4375,0.26953125,0.02734375,0.01171875,0.0859375
59,13.33333333,31.11111111,-7.222222222,28.1,10.65714,610,190,23390,21639100,27.42578125,16.3515625,2.35546875,7.828125,3.6328125,1.24609375,3.40234375,0.390625,4.25,1.62109375,0.5703125,0.6171875,3.13671875,0.33203125,1.375,0.328125,1.00390625,0.18359375,0.7421875,0.26171875,0.11328125,1.515625,1.90625,0.01171875,0.01953125,0.296875,0.45703125,0.15234375,1.1484375,6.3046875,0.5625,0.01171875,1.03125,0.19921875,0.203125,1.69140625,0.32421875,0.0390625,3.7578125,1.14453125,0.8203125,0.015625,0.03515625,0.0390625,0.23046875,0.11328125,0.4453125,0.22265625,0.02734375,0.0078125,0.09765625
60,13.33333333,31.11111111,-7.222222222,28.1,10.65714,610,190,23390,21639100,31.11328125,18.2109375,2.59765625,13.91796875,2.51171875,1.90234375,2.47265625,0.359375,4.60546875,1.72265625,0.76171875,0.4609375,1.40234375,0.25390625,0.921875,0.37109375,0.71875,0.33203125,0.26171875,0.296875,0.3515625,1.98046875,0.8125,0.01171875,0,0.23828125,0.3359375,0,0.8984375,1.49609375,0.90625,0,2.2578125,0.359375,0.04296875,1.20703125,0.1640625,0.140625,0.65625,1.0625,1.12109375,0.05078125,0.01953125,0.01953125,0.05859375,0.07421875,0.25,0.16015625,0.00390625,0.00390625,0.12109375
61,13.33333333,31.11111111,-7.222222222,28.1,10.65714,610,190,23390,21639100,31.2421875,23.91796875,1.4609375,12.67578125,2.2109375,1.765625,2.15234375,0.0859375,4.18359375,1.58984375,0.71875,0.6796875,1,0.33984375,1.19921875,0.078125,0.6328125,0.1953125,0.06640625,0.07421875,0.0859375,0.90234375,0.796875,0.01953125,0.00390625,0.3515625,0.55859375,0.0078125,0.82421875,1.81640625,1.375,0.0078125,1.953125,0.39453125,0.03125,0.5390625,0.1640625,0.15625,1.29296875,0.66015625,1.10546875,0.0390625,0.03125,0.04296875,0.06640625,0.03125,0.17578125,0.16796875,0.00390625,0.00390625,0.12109375
62,13.33333333,31.11111111,-7.222222222,28.1,10.65714,610,190,23390,21639100,38.28515625,22.98046875,1.40234375,10.921875,2.4140625,1.359375,1.76171875,0.13671875,3.8046875,1.1953125,0.57421875,0.46875,1.01171875,0.40234375,1.09375,0.10546875,0.40234375,0.14453125,0.04296875,0.08203125,0.06640625,0.984375,0.61328125,0.01171875,0.01171875,0.21484375,0.51953125,0,0.4921875,1.43359375,1.28125,0.01171875,1.34375,0.17578125,0.01953125,0.77734375,0.078125,0.15234375,0.87109375,0.71484375,0.9921875,0.03515625,0.02734375,0.03515625,0.03515625,0.0390625,0.1796875,0.140625,0.0078125,0,0.14453125
63,17.77777778,30,2.222222222,25.32,10.65714,961,240,16423,14219700,23.3125,25.1640625,1.703125,5.44921875,2.39453125,2.16796875,13.2265625,2.2734375,1.203125,1.05078125,0.8203125,0.3125,0.28515625,0.171875,0.44140625,0.37890625,5.47265625,0.4375,0.28515625,0.08203125,0.3203125,1.203125,3.96484375,0.03125,0.01171875,0.21484375,0.09765625,0.046875,0.8515625,0.5859375,0.1796875,0.109375,0.58984375,0.2578125,0.125,2.28515625,0.1015625,0.0625,0.49609375,0.25,0.51953125,0.03515625,0.04296875,0.1484375,0.328125,0.08203125,0.3203125,0.0390625,0.01171875,0.01953125,0.03515625
64,17.77777778,30,2.222222222,25.32,10.65714,961,240,16423,14219700,25.51953125,28.66796875,1.56640625,5.359375,2.328125,1.71484375,10.30078125,1.83203125,1.6171875,0.7578125,0.625,0.49609375,0.25,0.21875,0.3671875,0.3046875,4.640625,0.359375,0.2265625,0.08984375,0.22265625,1.203125,3.11328125,0.015625,0.01171875,0.23828125,0.13671875,0.0625,0.6875,0.78515625,0.23046875,0.11328125,0.2578125,0.19140625,0.1484375,2.5390625,0.08984375,0.0390625,0.5625,0.265625,0.53125,0.06640625,0.02734375,0.08984375,0.38671875,0.109375,0.35546875,0.18359375,0.0078125,0.01953125,0.06640625
65,17.77777778,30,2.222222222,25.32,10.65714,961,240,16423,14219700,26.99609375,27.16796875,1.76171875,5.57421875,2.41015625,2.01953125,9.9140625,1.80859375,1.44921875,0.93359375,0.73828125,0.48046875,0.26953125,0.21875,0.4140625,0.3359375,4.23828125,0.3828125,0.21875,0.08984375,0.23828125,1.2734375,2.640625,0.0234375,0.00390625,0.2265625,0.125,0.0703125,0.5859375,0.75,0.2734375,0.12890625,0.3828125,0.12109375,0.14453125,2.86328125,0.14453125,0.0703125,0.48046875,0.26171875,0.5546875,0.046875,0.06640625,0.09765625,0.35546875,0.125,0.33203125,0.0859375,0.0078125,0.02734375,0.0703125
66,17.77777778,30,2.222222222,25.32,10.65714,961,240,16423,14219700,20.76953125,27.76171875,2.6875,7.609375,3.7109375,2.66015625,6.58203125,0.71875,2.8671875,1.61328125,0.59375,0.56640625,0.9140625,0.171875,0.640625,0.21875,1.52734375,0.5234375,0.38671875,0.609375,0.29296875,1.90234375,3.75,0.046875,0.01171875,0.2265625,0.1796875,0.02734375,1.515625,1.75,0.71875,0.08984375,0.734375,0.23828125,0.20703125,1.234375,0.1171875,0.0546875,0.5546875,0.90625,1.33984375,0.02734375,0.04296875,0.08984375,0.15234375,0.0703125,0.3203125,0.12890625,0.08203125,0.00390625,0.05078125
67,17.77777778,30,2.222222222,25.32,10.65714,961,240,16423,14219700,24.1484375,27.13671875,2.9609375,7.46484375,3.97265625,2.11328125,5.2421875,0.5390625,2.34375,1.2421875,0.48828125,0.46875,0.90234375,0.19140625,0.73046875,0.2109375,1.09765625,0.5078125,0.359375,0.56640625,0.23046875,1.875,3.390625,0.0078125,0.01171875,0.3046875,0.17578125,0.05859375,1.19140625,2.3125,0.74609375,0.04296875,0.75390625,0.22265625,0.11328125,1.58203125,0.15625,0.05078125,0.51953125,0.8359375,1.75390625,0.046875,0.03515625,0.09375,0.1796875,0.08984375,0.33984375,0.07421875,0.06640625,0.00390625,0.046875
68,17.77777778,30,2.222222222,25.32,10.65714,961,240,16423,14219700,23.09765625,26.52734375,2.81640625,8.13671875,3.83984375,2.51953125,5.08984375,0.62109375,3.95703125,1.06640625,0.66796875,0.63671875,1.08203125,0.3046875,0.8125,0.3125,1.234375,0.55859375,0.3515625,0.80078125,0.32421875,1.6484375,2.99609375,0.04296875,0.0234375,0.33984375,0.26171875,0.0234375,1.24609375,1.34375,0.70703125,0.09375,0.68359375,0.12109375,0.09765625,1.3046875,0.28125,0.15625,0.5703125,0.80078125,1.296875,0.02734375,0.04296875,0.11328125,0.234375,0.12109375,0.390625,0.10546875,0.08984375,0.0078125,0.0703125
69,17.77777778,30,2.222222222,25.32,10.65714,961,240,16423,14219700,14.88671875,21.734375,2.57421875,9.9375,8.578125,1.7890625,15.421875,0.49609375,1.3046875,1.35546875,0.78515625,0.1875,0.42578125,0.25,0.34765625,0.53515625,3.7578125,0.3203125,0.25390625,0.16015625,0.9609375,1.0859375,2.2890625,0.03125,0.00390625,0.12890625,0.109375,0.08984375,1.22265625,0.8203125,0.39453125,0.3671875,0.5390625,0.19921875,0.18359375,3.03515625,0.07421875,0.05859375,0.1796875,0.83984375,0.31640625,0.02734375,0.07421875,0.03125,1.19140625,0.09375,0.296875,0.11328125,0.0390625,0.0546875,0.046875
70,17.77777778,30,2.222222222,25.32,10.65714,961,240,16423,14219700,15.1171875,18.8671875,2.4375,10.125,9.01171875,1.6953125,16.4453125,0.40625,1.515625,1.07421875,0.765625,0.17578125,0.44140625,0.23828125,0.37109375,0.53515625,4.20703125,0.44921875,0.34375,0.078125,0.8984375,0.98828125,2.81640625,0.015625,0.015625,0.171875,0.109375,0.0703125,1.375,0.67578125,0.37109375,0.3125,0.65625,0.2421875,0.20703125,3.23828125,0.0625,0.01953125,0.24609375,0.9453125,0.40234375,0.0390625,0.07421875,0.0390625,1.0546875,0.0546875,0.34765625,0.11328125,0.0234375,0.0390625,0.07421875
71,17.77777778,30,2.222222222,25.32,10.65714,961,240,16423,14219700,13.78515625,19.88671875,2.44140625,9.7265625,8.4375,1.89453125,17.28125,0.48828125,1.04296875,1.6171875,0.78125,0.23828125,0.50390625,0.25,0.33984375,0.54296875,4.41796875,0.41796875,0.2421875,0.09375,0.88671875,1.125,2.6640625,0.03515625,0.01953125,0.10546875,0.09375,0.078125,1.31640625,0.77734375,0.39453125,0.265625,1.05859375,0.25390625,0.18359375,3.10546875,0.0234375,0.03125,0.14453125,0.87109375,0.38671875,0.015625,0.06640625,0.01953125,0.97265625,0.0390625,0.3671875,0.10546875,0.04296875,0.046875,0.07421875
72,17.77777778,30,2.222222222,25.32,10.65714,961,240,16423,14219700,23.9453125,21.56640625,2.20703125,9.96875,3.140625,2.01953125,6.9140625,1.44921875,3.984375,1.01171875,0.7578125,0.6484375,0.71875,0.3515625,0.58984375,0.19140625,2.9296875,0.390625,0.1640625,0.16015625,0.1640625,1.203125,2.29296875,0.015625,0.01171875,0.546875,0.2421875,0.1171875,1.0703125,1.625,0.51171875,0.02734375,1.91796875,0.13671875,0.2109375,2.58203125,0.09765625,0.16015625,0.62890625,0.68359375,1.21875,0.04296875,0.04296875,0.07421875,0.31640625,0.125,0.6171875,0.0703125,0.03125,0.0078125,0.09765625
73,17.77777778,30,2.222222222,25.32,10.65714,961,240,16423,14219700,21.73046875,19.9296875,2.08203125,10.55859375,4.02734375,1.70703125,10.0234375,1.97265625,3.15234375,1.43359375,0.58984375,0.3203125,0.84765625,0.28125,0.6875,0.16796875,3.37890625,0.32421875,0.19140625,0.21875,0.12109375,1.16796875,3.33203125,0.00390625,0.00390625,0.3671875,0.08203125,0.05078125,1.47265625,1.2578125,0.5625,0.046875,1.11328125,0.23046875,0.16015625,2.26171875,0.0625,0.125,0.78515625,1.03125,0.83984375,0.04296875,0.02734375,0.0703125,0.3125,0.06640625,0.6171875,0.0390625,0.0234375,0.01171875,0.0859375
74,17.77777778,30,2.222222222,25.32,10.65714,961,240,16423,14219700,21.28515625,22.25390625,1.98828125,9.234375,3.1796875,1.5703125,10.76171875,1.83203125,2.8203125,1.46875,0.6875,0.453125,0.77734375,0.296875,0.5,0.1875,2.99609375,0.3125,0.140625,0.1015625,0.09375,1.046875,2.921875,0.00390625,0.109375,0.5390625,0.109375,0.04296875,1.375,1.79296875,0.41796875,0.02734375,1.7109375,0.26171875,0.16015625,2.6015625,0.04296875,0.08203125,0.4921875,0.80859375,1.2265625,0.0234375,0.0234375,0.06640625,0.27734375,0.06640625,0.65625,0.02734375,0.03515625,0.01171875,0.09765625
75,17.77777778,32.22222222,0,27.39,10.65714,1066,138,24065,24683400,40.140625,34.1015625,1.20703125,2.45703125,1.0390625,0.8203125,1.1484375,0.59765625,6.3515625,0.37890625,1.01953125,1.07421875,0.08203125,0.4921875,0.43359375,0.27734375,0.37890625,0.1875,0.0703125,0.69140625,0.0703125,0.203125,0.171875,0.01171875,0.03125,0.265625,0.34765625,0.05078125,0.09765625,0.77734375,0.73828125,0.04296875,0.51171875,0.03125,0.03125,0.14453125,0.64453125,0.55078125,0.42578125,0.16015625,0.04296875,0.171875,0.08203125,0.09765625,0.12109375,0.5625,0.1015625,0.4765625,0.0234375,0.03515625,0.02734375
76,17.77777778,32.22222222,0,27.39,10.65714,1066,138,24065,24683400,42.0078125,32.109375,1.3046875,2.453125,1.30078125,0.99609375,1.4375,0.734375,5.1484375,0.42578125,1.0546875,0.8125,0.12890625,0.5390625,0.359375,0.21484375,0.4375,0.24609375,0.03125,0.70703125,0.0859375,0.19921875,0.23828125,0.02734375,0.0078125,0.3359375,0.3203125,0.08203125,0.0625,0.7890625,0.6953125,0.046875,0.71875,0.0546875,0.0546875,0.12890625,0.734375,0.71875,0.30859375,0.1328125,0.0703125,0.1953125,0.07421875,0.109375,0.10546875,0.62890625,0.05859375,0.46875,0.046875,0.0234375,0.02734375
77,17.77777778,32.22222222,0,27.39,10.65714,1066,138,24065,24683400,41.49609375,31.9296875,1.390625,2.9140625,1.1796875,0.828125,1.1328125,0.5625,6.44140625,0.2734375,1.04296875,0.8359375,0.05859375,0.4453125,0.37890625,0.22265625,0.5,0.1875,0.0703125,0.6796875,0.0703125,0.1875,0.1953125,0.0078125,0.0234375,0.41015625,0.37890625,0.04296875,0.09765625,0.70703125,0.87109375,0.046875,0.72265625,0.0234375,0.046875,0.25390625,0.59375,0.515625,0.3984375,0.09375,0.0625,0.16796875,0.05859375,0.06640625,0.08203125,0.56640625,0.1328125,0.53125,0.01171875,0.02734375,0.03515625
